source_image,patch_file,idx,cx,cy,x0,y0,x1,y1,score,edge_density
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__049__cx1855_cy2812__s1344.8650__ed0.1119.jpg,49,1855,2812,1723,2680,1988,2945,1344.8650384231005,0.11188323246707013
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__050__cx610_cy227__s1331.8145__ed0.1595.jpg,50,610,227,478,95,743,360,1331.8145482030232,0.15945888216447135
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__051__cx993_cy418__s1314.3642__ed0.1449.jpg,51,993,418,861,286,1126,551,1314.3642172624823,0.14489142043431827
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__052__cx897_cy2429__s1305.7177__ed0.2628.jpg,52,897,2429,765,2297,1030,2562,1305.7177478180965,0.26279814880740476
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__053__cx897_cy2812__s1293.7299__ed0.1336.jpg,53,897,2812,765,2680,1030,2945,1293.7298785486491,0.13358490566037737
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__054__cx1184_cy227__s1279.1265__ed0.1201.jpg,54,1184,227,1052,95,1317,360,1279.1264984909212,0.1200996796012816
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__055__cx706_cy2525__s1278.2846__ed0.2294.jpg,55,706,2525,574,2393,839,2658,1278.2845528288744,0.22944820220719117
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__056__cx2525_cy2621__s1267.3125__ed0.1095.jpg,56,2525,2621,2393,2489,2658,2754,1267.3125380759593,0.10947668209327163
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__057__cx1950_cy1855__s1252.4742__ed0.1232.jpg,57,1950,1855,1818,1723,2083,1988,1252.4741661234293,0.12321822712709149
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__058__cx1472_cy418__s1234.9170__ed0.1356.jpg,58,1472,418,1340,286,1605,551,1234.917012449354,0.1356069775720897
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__059__cx323_cy2525__s1204.7287__ed0.1328.jpg,59,323,2525,191,2393,456,2658,1204.728665712988,0.1328301886792453
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__060__cx1663_cy323__s1198.0686__ed0.1222.jpg,60,1663,323,1531,191,1796,456,1198.06859601615,0.12215023139907441
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__061__cx2429_cy418__s1170.7176__ed0.1203.jpg,61,2429,418,2297,286,2562,551,1170.7175519189332,0.12027055891776432
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__062__cx2046_cy514__s1167.2501__ed0.1216.jpg,62,2046,514,1914,382,2179,647,1167.2500946344808,0.12160911356354574
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__063__cx3483_cy131__s1163.4806__ed0.1778.jpg,63,3483,131,3351,-1,3616,264,1163.48056328448,0.1778426486294055
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__064__cx1376_cy227__s1141.1426__ed0.1077.jpg,64,1376,227,1244,95,1509,360,1141.1425523257349,0.10765396938412246
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__065__cx2812_cy418__s1136.9227__ed0.1083.jpg,65,2812,418,2680,286,2945,551,1136.9226565746358,0.10828052687789248
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__066__cx2046_cy2046__s1118.4922__ed0.1009.jpg,66,2046,2046,1914,1914,2179,2179,1118.4921571192099,0.10088999644001424
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__067__cx2429_cy2046__s1118.4857__ed0.1144.jpg,67,2429,2046,2297,1914,2562,2179,1118.4856809233315,0.11436098255606977
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__068__cx3578_cy418__s1112.4964__ed0.1570.jpg,68,3578,418,3446,286,3711,551,1112.4963536855066,0.15703809184763262
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__069__cx2621_cy418__s1101.8653__ed0.1106.jpg,69,2621,418,2489,286,2754,551,1101.8652819592971,0.11061587753648985
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__070__cx2046_cy323__s1091.8395__ed0.1168.jpg,70,2046,323,1914,191,2179,456,1091.8395450356184,0.11678177287290852
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__071__cx2717_cy2717__s1084.2694__ed0.0857.jpg,71,2717,2717,2585,2585,2850,2850,1084.2694127367577,0.08566749733001068
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__072__cx610_cy1472__s1080.0095__ed0.1101.jpg,72,610,1472,478,1340,743,1605,1080.0095216732007,0.11011747953008189
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__073__cx2046_cy2621__s1071.2682__ed0.0957.jpg,73,2046,2621,1914,2489,2179,2754,1071.2681996332249,0.09567817728729085
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__074__cx3291_cy2621__s1069.0573__ed0.0786.jpg,74,3291,2621,3159,2489,3424,2754,1069.0573069779202,0.07860448558205767
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__075__cx131_cy1855__s1058.6485__ed0.0918.jpg,75,131,1855,-1,1723,264,1988,1058.6485148557695,0.09177643289426843
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__076__cx323_cy131__s1057.9030__ed0.1166.jpg,76,323,131,191,-1,456,264,1057.9030441471841,0.11655393378426486
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__077__cx323_cy2046__s1055.0851__ed0.1170.jpg,77,323,2046,191,1914,456,2179,1055.0850708895596,0.11696689213243147
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__078__cx706_cy610__s1045.9509__ed0.2377.jpg,78,706,610,574,478,839,743,1045.9508960803505,0.2376504093983624
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__079__cx801_cy418__s1045.2738__ed0.1284.jpg,79,801,418,669,286,934,551,1045.2737762710312,0.12841580633677466
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__080__cx3770_cy418__s1039.6631__ed0.1232.jpg,80,3770,418,3638,286,3903,551,1039.663095591357,0.12320398718405126
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__081__cx3866_cy227__s1031.7005__ed0.1275.jpg,81,3866,227,3734,95,3999,360,1031.7005397025496,0.12749021003915983
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__082__cx897_cy801__s1026.3573__ed0.1046.jpg,82,897,801,765,669,1030,934,1026.3573462301865,0.10459238163047348
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__083__cx323_cy2717__s1016.3646__ed0.1039.jpg,83,323,2717,191,2585,456,2850,1016.3646442355821,0.10389462442150231
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__084__cx514_cy2812__s1015.4849__ed0.1045.jpg,84,514,2812,382,2680,647,2945,1015.484897066839,0.10446422214311142
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__085__cx2429_cy706__s1014.3474__ed0.0735.jpg,85,2429,706,2297,574,2562,839,1014.3473611866357,0.07353506585973656
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__086__cx1089_cy2621__s1012.9486__ed0.1471.jpg,86,1089,2621,957,2489,1222,2754,1012.9486434473656,0.14712709149163403
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__087__cx514_cy2142__s1012.7194__ed0.1268.jpg,87,514,2142,382,2010,647,2275,1012.7194347452605,0.12679245283018867
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__088__cx1855_cy1280__s994.6723__ed0.0818.jpg,88,1855,1280,1723,1148,1988,1413,994.6722795022652,0.08180847276610893
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__089__cx1855_cy323__s991.4641__ed0.1154.jpg,89,1855,323,1723,191,1988,456,991.464092693408,0.11538625845496618
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__090__cx3674_cy131__s980.7992__ed0.1141.jpg,90,3674,131,3542,-1,3807,264,980.7991726601031,0.11413314346742613
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__091__cx3004_cy610__s971.9773__ed0.0889.jpg,91,3004,610,2872,478,3137,743,971.9772514074575,0.08892844428622286
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__092__cx3483_cy2429__s954.3995__ed0.0857.jpg,92,3483,2429,3351,2297,3616,2562,954.3995360883418,0.08571021715913137
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__093__cx3387_cy514__s952.2733__ed0.0976.jpg,93,3387,514,3255,382,3520,647,952.2733445622725,0.09761480954076183
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__094__cx323_cy2334__s931.6042__ed0.1056.jpg,94,323,2334,191,2202,456,2467,931.6042394912802,0.10563189747241011
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__095__cx993_cy610__s925.1215__ed0.0862.jpg,95,993,610,861,478,1126,743,925.1214913651347,0.08615165539337842
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__096__cx2142_cy2238__s924.1342__ed0.0848.jpg,96,2142,2238,2010,2106,2275,2371,924.1341893011704,0.08479886080455679
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__097__cx1089_cy801__s919.9906__ed0.0972.jpg,97,1089,801,957,669,1222,934,919.990568702342,0.097187611249555
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__098__cx610_cy418__s908.6147__ed0.1630.jpg,98,610,418,478,286,743,551,908.6146815906977,0.16303310786756853
data/raw/IMG_8483.jpeg,data/interim/roi_dump/patches/IMG_8483__099__cx1759_cy1663__s905.9889__ed0.0802.jpg,99,1759,1663,1627,1531,1892,1796,905.9889422204578,0.08024207903168387
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__000__cx3866_cy610__s3266.5079__ed0.3100.jpg,0,3866,610,3734,478,3999,743,3266.5079476396786,0.3099608401566394
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__001__cx3866_cy227__s3224.1008__ed0.2997.jpg,1,3866,227,3734,95,3999,360,3224.1007526696194,0.29972232111071556
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__002__cx3866_cy1089__s3198.0169__ed0.2896.jpg,2,3866,1089,3734,957,3999,1222,3198.016947901342,0.2895692417230331
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__003__cx3866_cy418__s3043.5641__ed0.3161.jpg,3,3866,418,3734,286,3999,551,3043.564110162086,0.31608401566393735
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__004__cx3866_cy897__s3038.5336__ed0.2871.jpg,4,3866,897,3734,765,3999,1030,3038.5335975267226,0.28713421146315415
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__005__cx3674_cy323__s2372.9107__ed0.2822.jpg,5,3674,323,3542,191,3807,456,2372.9107078947127,0.28222143111427556
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__006__cx3674_cy1089__s2301.3095__ed0.2332.jpg,6,3674,1089,3542,957,3807,1222,2301.3094689099817,0.23323602705589178
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__007__cx3674_cy131__s2259.7369__ed0.2985.jpg,7,3674,131,3542,-1,3807,264,2259.7368511433015,0.2984549661801353
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__008__cx3674_cy514__s2135.8857__ed0.2325.jpg,8,3674,514,3542,382,3807,647,2135.8856848264113,0.23249555001779992
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__009__cx3578_cy1950__s1942.8008__ed0.1927.jpg,9,3578,1950,3446,1818,3711,2083,1942.800841395394,0.19265218939124243
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__010__cx3483_cy1759__s1850.4935__ed0.1763.jpg,10,3483,1759,3351,1627,3616,1892,1850.4934537339723,0.17633321466714133
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__011__cx3674_cy897__s1842.1356__ed0.1884.jpg,11,3674,897,3542,765,3807,1030,1842.1355647874298,0.18838020647917408
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__012__cx3578_cy2142__s1774.6568__ed0.1912.jpg,12,3578,2142,3446,2010,3711,2275,1774.6567602530122,0.1911997152011392
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__013__cx3866_cy1280__s1681.0962__ed0.2013.jpg,13,3866,1280,3734,1148,3999,1413,1681.0961765877437,0.20125311498754006
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__014__cx3387_cy1376__s1642.9677__ed0.1905.jpg,14,3387,1376,3255,1244,3520,1509,1642.9677162636071,0.19047347810608758
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__015__cx2717_cy2334__s1612.4098__ed0.1244.jpg,15,2717,2334,2585,2202,2850,2467,1612.409838806023,0.12442862228551085
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__016__cx3674_cy706__s1604.1442__ed0.1604.jpg,16,3674,706,3542,574,3807,839,1604.1442108793417,0.16039871840512637
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__017__cx3674_cy2334__s1592.0833__ed0.1871.jpg,17,3674,2334,3542,2202,3807,2467,1592.0832965612644,0.1871128515485938
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__018__cx3483_cy1567__s1502.8450__ed0.1524.jpg,18,3483,1567,3351,1435,3616,1700,1502.8449676822638,0.15236739053043788
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__019__cx3195_cy131__s1467.5270__ed0.2398.jpg,19,3195,131,3063,-1,3328,264,1467.5269648012472,0.23980064079743682
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__020__cx3387_cy2046__s1395.7651__ed0.2062.jpg,20,3387,2046,3255,1914,3520,2179,1395.7650994821452,0.20622285510857957
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__021__cx3195_cy1184__s1351.5747__ed0.1544.jpg,21,3195,1184,3063,1052,3328,1317,1351.5747336561326,0.15437522249911
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__022__cx3483_cy131__s1331.4086__ed0.2461.jpg,22,3483,131,3351,-1,3616,264,1331.4085545772687,0.24605197579209684
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__023__cx3674_cy2525__s1306.2150__ed0.1533.jpg,23,3674,2525,3542,2393,3807,2658,1306.2149990963517,0.15325026699893202
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__024__cx706_cy1184__s1289.0629__ed0.1337.jpg,24,706,1184,574,1052,839,1317,1289.0628990182886,0.13367034531861874
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__025__cx3004_cy1089__s1242.0777__ed0.1298.jpg,25,3004,1089,2872,957,3137,1222,1242.07766871294,0.12978284086863653
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__026__cx2908_cy1759__s1233.0046__ed0.1387.jpg,26,2908,1759,2776,1627,3041,1892,1233.004602152505,0.13873976504093985
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__027__cx2812_cy131__s1221.5274__ed0.1472.jpg,27,2812,131,2680,-1,2945,264,1221.5274377299938,0.14722677109291563
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__028__cx3004_cy131__s1170.7974__ed0.1835.jpg,28,3004,131,2872,-1,3137,264,1170.7973564530257,0.18345318618725526
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__029__cx2621_cy131__s1150.6200__ed0.1175.jpg,29,2621,131,2489,-1,2754,264,1150.6199571498437,0.11753648985404058
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__030__cx3195_cy1376__s1112.5336__ed0.1551.jpg,30,3195,1376,3063,1244,3328,1509,1112.5336421470856,0.15514417942328232
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__031__cx3770_cy2142__s1087.5918__ed0.0878.jpg,31,3770,2142,3638,2010,3903,2275,1087.5917743120808,0.08776076895692417
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__032__cx3483_cy610__s1085.8019__ed0.0809.jpg,32,3483,610,3351,478,3616,743,1085.8019404868828,0.08089711641153435
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__033__cx3674_cy1759__s1070.9558__ed0.0998.jpg,33,3674,1759,3542,1627,3807,1892,1070.955826331745,0.09980776076895692
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__034__cx610_cy227__s1064.6470__ed0.0792.jpg,34,610,227,478,95,743,360,1064.6470250041457,0.07918832324670701
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__035__cx323_cy2812__s1057.5796__ed0.3122.jpg,35,323,2812,191,2680,456,2945,1057.5795602184953,0.3121680313278747
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__036__cx514_cy1567__s1019.0610__ed0.1025.jpg,36,514,1567,382,1435,647,1700,1019.0610229749,0.10249911000355999
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__037__cx3483_cy323__s1016.1741__ed0.1602.jpg,37,3483,323,3351,191,3616,456,1016.1740517624421,0.1601993592025632
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__038__cx1855_cy2525__s1015.4273__ed0.1770.jpg,38,1855,2525,1723,2393,1988,2658,1015.427250149427,0.17704521181915273
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__039__cx2812_cy323__s961.3103__ed0.0586.jpg,39,2812,323,2680,191,2945,456,961.3103469297057,0.05864008543965824
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__040__cx3291_cy1567__s961.2313__ed0.1365.jpg,40,3291,1567,3159,1435,3424,1700,961.2313144740183,0.13648985404058384
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__041__cx131_cy610__s949.9335__ed0.1429.jpg,41,131,610,-1,478,264,743,949.9334961842978,0.14294054823780705
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__042__cx3387_cy1184__s942.9861__ed0.1173.jpg,42,3387,1184,3255,1052,3520,1317,942.9861372679006,0.11725169099323603
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__043__cx1759_cy2334__s939.8536__ed0.2153.jpg,43,1759,2334,1627,2202,1892,2467,939.8536432925612,0.21527945888216446
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__044__cx610_cy514__s938.1570__ed0.1654.jpg,44,610,514,478,382,743,647,938.1570132386405,0.1654254182983268
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__045__cx514_cy2812__s929.2317__ed0.3154.jpg,45,514,2812,382,2680,647,2945,929.2317057290347,0.31544321822712706
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__046__cx2238_cy514__s910.2181__ed0.0672.jpg,46,2238,514,2106,382,2371,647,910.2180582846049,0.06722677109291562
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__047__cx131_cy2812__s903.6236__ed0.3024.jpg,47,131,2812,-1,2680,264,2945,903.6236310163513,0.3023994304022784
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__048__cx3866_cy2429__s893.6900__ed0.0742.jpg,48,3866,2429,3734,2297,3999,2562,893.6900262126001,0.07423282306870772
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__049__cx1376_cy131__s889.9424__ed0.0518.jpg,49,1376,131,1244,-1,1509,264,889.9424247421557,0.05179067283730865
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__050__cx3770_cy1950__s862.9764__ed0.0822.jpg,50,3770,1950,3638,1818,3903,2083,862.9764277983923,0.08219295122819509
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__051__cx2812_cy993__s859.6763__ed0.0809.jpg,51,2812,993,2680,861,2945,1126,859.676286430331,0.08089711641153435
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__052__cx801_cy418__s853.6470__ed0.1000.jpg,52,801,418,669,286,934,551,853.6469537486555,0.10000711997152012
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__053__cx418_cy323__s843.1093__ed0.0836.jpg,53,418,323,286,191,551,456,843.1093419927638,0.08364542541829832
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__054__cx706_cy2812__s842.1436__ed0.2641.jpg,54,706,2812,574,2680,839,2945,842.143590869382,0.26407974368102527
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__055__cx3674_cy1567__s840.7447__ed0.0810.jpg,55,3674,1567,3542,1435,3807,1700,840.744728391408,0.08102527589889641
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__056__cx323_cy610__s838.2179__ed0.1628.jpg,56,323,610,191,478,456,743,838.2178923597094,0.16279102883588464
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__057__cx3674_cy2717__s816.9915__ed0.1397.jpg,57,3674,2717,3542,2585,3807,2850,816.9914769972675,0.13967960128159487
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__058__cx2908_cy2334__s808.6154__ed0.0551.jpg,58,2908,2334,2776,2202,3041,2467,808.6154368034331,0.05509433962264151
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__059__cx2238_cy323__s795.2007__ed0.0413.jpg,59,2238,323,2106,191,2371,456,795.2006964472821,0.041310074759700964
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__060__cx1950_cy2334__s791.3494__ed0.1834.jpg,60,1950,2334,1818,2202,2083,2467,791.3493521441706,0.1834247063011748
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__061__cx1855_cy2717__s770.4810__ed0.1081.jpg,61,1855,2717,1723,2585,1988,2850,770.4809632848483,0.10809540761836953
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__062__cx2142_cy1472__s761.0124__ed0.1516.jpg,62,2142,1472,2010,1340,2275,1605,761.0124112798367,0.15164115343538626
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__063__cx1567_cy2334__s760.4286__ed0.2036.jpg,63,1567,2334,1435,2202,1700,2467,760.4286085972562,0.20358846564613742
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__064__cx3674_cy1280__s758.9245__ed0.0922.jpg,64,3674,1280,3542,1148,3807,1413,758.9244560147636,0.09223211107155571
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__065__cx2046_cy514__s752.8894__ed0.0772.jpg,65,2046,514,1914,382,2179,647,752.889447456575,0.07720897116411535
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__066__cx3291_cy514__s746.8073__ed0.0498.jpg,66,3291,514,3159,382,3424,647,746.80730765732,0.04981132075471698
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__067__cx1089_cy2046__s746.6196__ed0.1914.jpg,67,1089,2046,957,1914,1222,2179,746.61963896011,0.1913563545745817
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__068__cx993_cy418__s737.5807__ed0.0827.jpg,68,993,418,861,286,1126,551,737.5806782107102,0.08270558917764328
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__069__cx1759_cy131__s733.8485__ed0.0328.jpg,69,1759,131,1627,-1,1892,264,733.8484546864638,0.03279458882164471
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__070__cx993_cy2812__s731.6447__ed0.1744.jpg,70,993,2812,861,2680,1126,2945,731.644656821969,0.17439658241367034
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__071__cx2429_cy610__s725.3844__ed0.0459.jpg,71,2429,610,2297,478,2562,743,725.3844155914849,0.04593805624777501
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__072__cx1855_cy514__s724.5751__ed0.0896.jpg,72,1855,514,1723,382,1988,647,724.5750993927941,0.08958348166607334
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__073__cx897_cy2046__s722.1623__ed0.1992.jpg,73,897,2046,765,1914,1030,2179,722.1622627504403,0.1991740833036668
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__074__cx2429_cy418__s720.2292__ed0.0388.jpg,74,2429,418,2297,286,2562,551,720.2291847970337,0.038832324670701315
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__075__cx3195_cy993__s717.3351__ed0.0527.jpg,75,3195,993,3063,861,3328,1126,717.3351458730176,0.05268778924884301
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__076__cx3387_cy2238__s713.2868__ed0.0888.jpg,76,3387,2238,3255,2106,3520,2371,713.2867884061998,0.08875756496974012
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__077__cx1280_cy2142__s710.7585__ed0.1702.jpg,77,1280,2142,1148,2010,1413,2275,710.7585060568526,0.17019579921680314
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__078__cx2429_cy131__s707.7468__ed0.0492.jpg,78,2429,131,2297,-1,2562,264,707.7467960873619,0.04918476326094696
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__079__cx3004_cy1280__s702.6770__ed0.1028.jpg,79,3004,1280,2872,1148,3137,1413,702.6770468060859,0.10279814880740477
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__080__cx2621_cy801__s682.4764__ed0.0542.jpg,80,2621,801,2489,669,2754,934,682.4763975191163,0.05423994304022784
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__081__cx3291_cy706__s679.9254__ed0.0414.jpg,81,3291,706,3159,574,3424,839,679.9253681965638,0.04143823424706301
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__082__cx3291_cy1855__s677.2348__ed0.1707.jpg,82,3291,1855,3159,1723,3424,1988,677.2347868963843,0.17072267710929157
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__083__cx3100_cy1855__s671.2296__ed0.1309.jpg,83,3100,1855,2968,1723,3233,1988,671.2295990651473,0.13086507653969384
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__084__cx131_cy131__s670.6761__ed0.0658.jpg,84,131,131,-1,-1,264,264,670.6761477893451,0.0658312566749733
