source_image,patch_file,idx,cx,cy,score,win,patch_x0,patch_y0,patch_x1,patch_y1
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__200__cx1998_cy2744__s0.4083__win28.jpg,200,1998,2744,0.4083334360960224,28,1866,2612,2131,2877
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__201__cx98_cy2260__s0.4082__win28.jpg,201,98,2260,0.4082243415588362,28,-34,2128,231,2393
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__202__cx2583_cy970__s0.4081__win28.jpg,202,2583,970,0.40812851151646495,28,2451,838,2716,1103
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__203__cx1011_cy2321__s0.4080__win28.jpg,203,1011,2321,0.4079660270785537,28,879,2189,1144,2454
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__204__cx748_cy2462__s0.4077__win28.jpg,204,748,2462,0.40770759190409234,28,616,2330,881,2595
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__205__cx2079_cy446__s0.4077__win28.jpg,205,2079,446,0.4076879041297483,28,1947,314,2212,579
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__206__cx2724_cy1777__s0.4077__win28.jpg,206,2724,1777,0.40765529304538767,28,2592,1645,2857,1910
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__207__cx365_cy18__s0.4076__win28.jpg,207,365,18,0.4076176526979571,28,233,-114,498,151
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__208__cx1857_cy486__s0.4073__win28.jpg,208,1857,486,0.40731730187088755,28,1725,354,1990,619
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__209__cx1595_cy2361__s0.4073__win28.jpg,209,1595,2361,0.4073067309225143,28,1463,2229,1728,2494
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__210__cx2764_cy2059__s0.4073__win28.jpg,210,2764,2059,0.4072906876699936,28,2632,1927,2897,2192
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__211__cx285_cy2281__s0.4073__win28.jpg,211,285,2281,0.4072683531624221,28,153,2149,418,2414
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__212__cx1535_cy1716__s0.4073__win28.jpg,212,1535,1716,0.40725741777588387,28,1403,1584,1668,1849
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__213__cx1595_cy2684__s0.4072__win28.jpg,213,1595,2684,0.4072224944967296,28,1463,2552,1728,2817
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__214__cx446_cy305__s0.4072__win28.jpg,214,446,305,0.40718561788845414,28,314,173,579,438
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__215__cx2744_cy1232__s0.4072__win28.jpg,215,2744,1232,0.40716776114774783,28,2612,1100,2877,1365
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__216__cx2523_cy869__s0.4070__win28.jpg,216,2523,869,0.4069602829161402,28,2391,737,2656,1002
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__217__cx2785_cy2099__s0.4068__win28.jpg,217,2785,2099,0.40676824254293037,28,2653,1967,2918,2232
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__218__cx527_cy244__s0.4068__win28.jpg,218,527,244,0.4067628082234394,28,395,112,660,377
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__219__cx1817_cy2361__s0.4062__win28.jpg,219,1817,2361,0.4062236267640491,28,1685,2229,1950,2494
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__220__cx1414_cy2684__s0.4062__win28.jpg,220,1414,2684,0.40620100166482775,28,1282,2552,1547,2817
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__221__cx769_cy159__s0.4062__win28.jpg,221,769,159,0.4061954462579592,28,637,27,902,292
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__222__cx890_cy2664__s0.4061__win28.jpg,222,890,2664,0.4060806089054308,28,758,2532,1023,2797
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__223__cx2845_cy1595__s0.4056__win28.jpg,223,2845,1595,0.40564857835221463,28,2713,1463,2978,1728
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__224__cx446_cy2422__s0.4056__win28.jpg,224,446,2422,0.40561607998164373,28,314,2290,579,2555
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__225__cx3369_cy406__s0.4056__win28.jpg,225,3369,406,0.40560182416284685,28,3237,274,3502,539
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__226__cx3531_cy406__s0.4055__win28.jpg,226,3531,406,0.4055107215756358,28,3399,274,3664,539
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__227__cx3289_cy567__s0.4053__win28.jpg,227,3289,567,0.4053160226803653,28,3157,435,3422,700
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__228__cx930_cy2643__s0.4053__win28.jpg,228,930,2643,0.40527741545854634,28,798,2511,1063,2776
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__229__cx668_cy2623__s0.4052__win28.jpg,229,668,2623,0.40517518611345077,28,536,2491,801,2756
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__230__cx2764_cy1837__s0.4051__win28.jpg,230,2764,1837,0.4051131930349131,28,2632,1705,2897,1970
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__231__cx3893_cy184__s0.4051__win28.jpg,231,3893,184,0.40506663587728964,28,3761,52,4026,317
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__232__cx2744_cy1817__s0.4050__win28.jpg,232,2744,1817,0.4050390252420188,28,2612,1685,2877,1950
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__233__cx2563_cy990__s0.4049__win28.jpg,233,2563,990,0.4048935209148702,28,2431,858,2696,1123
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__234__cx607_cy2623__s0.4048__win28.jpg,234,607,2623,0.40480459969895294,28,475,2491,740,2756
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__235__cx199_cy2361__s0.4047__win28.jpg,235,199,2361,0.4046844503342961,28,67,2229,332,2494
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__236__cx2543_cy890__s0.4047__win28.jpg,236,2543,890,0.4046713548650251,28,2411,758,2676,1023
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__237__cx2764_cy950__s0.4046__win28.jpg,237,2764,950,0.404642606248601,28,2632,818,2897,1083
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__238__cx1756_cy2381__s0.4046__win28.jpg,238,1756,2381,0.4045807383189101,28,1624,2249,1889,2514
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__239__cx1394_cy2563__s0.4042__win28.jpg,239,1394,2563,0.4041632050369957,28,1262,2431,1527,2696
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__240__cx2099_cy2684__s0.4040__win28.jpg,240,2099,2684,0.4039946501423223,28,1967,2552,2232,2817
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__241__cx18_cy2502__s0.4040__win28.jpg,241,18,2502,0.40398677555336504,28,-114,2370,151,2635
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__242__cx3450_cy139__s0.4040__win28.jpg,242,3450,139,0.40395643581033536,28,3318,7,3583,272
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__243__cx2623_cy1273__s0.4039__win28.jpg,243,2623,1273,0.4038747263953108,28,2491,1141,2756,1406
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__244__cx1414_cy2724__s0.4035__win28.jpg,244,1414,2724,0.4035289390482639,28,1282,2592,1547,2857
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__245__cx809_cy2321__s0.4033__win28.jpg,245,809,2321,0.40332406830010165,28,677,2189,942,2454
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__246__cx2583_cy1071__s0.4032__win28.jpg,246,2583,1071,0.40322265127736356,28,2451,939,2716,1204
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__247__cx1575_cy2623__s0.4031__win28.jpg,247,1575,2623,0.40313845222089717,28,1443,2491,1708,2756
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__248__cx2623_cy265__s0.4031__win28.jpg,248,2623,265,0.4031300822990005,28,2491,133,2756,398
data/raw/IMG_8510.jpeg,data/interim/roi_dump_c2f/patches/IMG_8510__249__cx3188_cy1535__s0.4031__win28.jpg,249,3188,1535,0.4030572745981902,28,3056,1403,3321,1668
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__000__cx708_cy890__s0.6133__win28.jpg,0,708,890,0.613330261759647,28,576,758,841,1023
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__001__cx2543_cy1333__s0.6078__win28.jpg,1,2543,1333,0.6077546567116163,28,2411,1201,2676,1466
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__002__cx2523_cy1313__s0.6076__win28.jpg,2,2523,1313,0.6075546036785018,28,2391,1181,2656,1446
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__003__cx1051_cy179__s0.6030__win28.jpg,3,1051,179,0.6029776209477741,28,919,47,1184,312
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__004__cx1656_cy365__s0.6015__win28.jpg,4,1656,365,0.6015315680633401,28,1524,233,1789,498
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__005__cx1635_cy345__s0.5975__win28.jpg,5,1635,345,0.597546137048937,28,1503,213,1768,478
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__006__cx769_cy507__s0.5951__win28.jpg,6,769,507,0.5951334549182543,28,637,375,902,640
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__007__cx1172_cy1474__s0.5931__win28.jpg,7,1172,1474,0.5930878762457064,28,1040,1342,1305,1607
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__008__cx708_cy1877__s0.5920__win28.jpg,8,708,1877,0.5919876320384571,28,576,1745,841,2010
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__009__cx2603_cy1333__s0.5824__win28.jpg,9,2603,1333,0.5824069808543435,28,2471,1201,2736,1466
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__010__cx728_cy1857__s0.5820__win28.jpg,10,728,1857,0.5820309494196483,28,596,1725,861,1990
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__011__cx1716_cy587__s0.5811__win28.jpg,11,1716,587,0.5811407348722866,28,1584,455,1849,720
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__012__cx809_cy265__s0.5794__win28.jpg,12,809,265,0.5794478863071177,28,677,133,942,398
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__013__cx1595_cy527__s0.5794__win28.jpg,13,1595,527,0.5793881169940577,28,1463,395,1728,660
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__014__cx1817_cy1273__s0.5780__win28.jpg,14,1817,1273,0.5779779616270293,28,1685,1141,1950,1406
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__015__cx688_cy910__s0.5778__win28.jpg,15,688,910,0.5777593507609392,28,556,778,821,1043
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__016__cx1918_cy1394__s0.5757__win28.jpg,16,1918,1394,0.5757291037344386,28,1786,1262,2051,1527
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__017__cx1071_cy164__s0.5734__win28.jpg,17,1071,164,0.5734159512205186,28,939,32,1204,297
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__018__cx2099_cy688__s0.5727__win28.jpg,18,2099,688,0.5727413646318316,28,1967,556,2232,821
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__019__cx2119_cy708__s0.5724__win28.jpg,19,2119,708,0.5724081368776986,28,1987,576,2252,841
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__020__cx2099_cy1635__s0.5714__win28.jpg,20,2099,1635,0.5713883927844932,28,1967,1503,2232,1768
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__021__cx3833_cy728__s0.5711__win28.jpg,21,3833,728,0.5711418912567668,28,3701,596,3966,861
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__022__cx1111_cy426__s0.5692__win28.jpg,22,1111,426,0.5691952256297997,28,979,294,1244,559
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__023__cx2523_cy1353__s0.5636__win28.jpg,23,2523,1353,0.5635615022921855,28,2391,1221,2656,1486
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__024__cx1031_cy280__s0.5633__win28.jpg,24,1031,280,0.5632957371315215,28,899,148,1164,413
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__025__cx3853_cy809__s0.5630__win28.jpg,25,3853,809,0.5630185728723947,28,3721,677,3986,942
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__026__cx809_cy587__s0.5628__win28.jpg,26,809,587,0.5627780905870042,28,677,455,942,720
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__027__cx1797_cy708__s0.5626__win28.jpg,27,1797,708,0.5626406311477979,28,1665,576,1930,841
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__028__cx728_cy486__s0.5626__win28.jpg,28,728,486,0.5625537444915746,28,596,354,861,619
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__029__cx789_cy285__s0.5613__win28.jpg,29,789,285,0.5612884786505011,28,657,153,922,418
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__030__cx789_cy527__s0.5612__win28.jpg,30,789,527,0.5611554369114177,28,657,395,922,660
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__031__cx2623_cy1353__s0.5611__win28.jpg,31,2623,1353,0.5610604986341698,28,2491,1221,2756,1486
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__032__cx1575_cy668__s0.5596__win28.jpg,32,1575,668,0.5596242979047714,28,1443,536,1708,801
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__033__cx1918_cy1353__s0.5587__win28.jpg,33,1918,1353,0.558682746481274,28,1786,1221,2051,1486
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__034__cx466_cy567__s0.5586__win28.jpg,34,466,567,0.5586206781081573,28,334,435,599,700
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__035__cx728_cy869__s0.5571__win28.jpg,35,728,869,0.5571244867387896,28,596,737,861,1002
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__036__cx2422_cy809__s0.5571__win28.jpg,36,2422,809,0.557094871925848,28,2290,677,2555,942
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__037__cx446_cy527__s0.5565__win28.jpg,37,446,527,0.5565219063979451,28,314,395,579,660
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__038__cx2361_cy1313__s0.5561__win28.jpg,38,2361,1313,0.5561289333051808,28,2229,1181,2494,1446
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__039__cx507_cy587__s0.5551__win28.jpg,39,507,587,0.5550735389987264,28,375,455,640,720
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__040__cx1091_cy179__s0.5529__win28.jpg,40,1091,179,0.5528610088803159,28,959,47,1224,312
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__041__cx2523_cy950__s0.5528__win28.jpg,41,2523,950,0.5528076843551094,28,2391,818,2656,1083
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__042__cx2603_cy1373__s0.5522__win28.jpg,42,2603,1373,0.5522015726433828,28,2471,1241,2736,1506
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__043__cx3833_cy769__s0.5497__win28.jpg,43,3833,769,0.5496936922467772,28,3701,637,3966,902
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__044__cx1696_cy607__s0.5487__win28.jpg,44,1696,607,0.5486746271209901,28,1564,475,1829,740
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__045__cx1837_cy1293__s0.5482__win28.jpg,45,1837,1293,0.5482113774174636,28,1705,1161,1970,1426
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__046__cx1978_cy2563__s0.5482__win28.jpg,46,1978,2563,0.5481544126968073,28,1846,2431,2111,2696
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__047__cx1434_cy587__s0.5460__win28.jpg,47,1434,587,0.5460303980370254,28,1302,455,1567,720
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__048__cx1777_cy688__s0.5460__win28.jpg,48,1777,688,0.5459549085952372,28,1645,556,1910,821
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__049__cx748_cy970__s0.5440__win28.jpg,49,748,970,0.5440349958602014,28,616,838,881,1103
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__050__cx748_cy1898__s0.5438__win28.jpg,50,748,1898,0.5438387306989362,28,616,1766,881,2031
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__051__cx1736_cy607__s0.5434__win28.jpg,51,1736,607,0.5433848220705517,28,1604,475,1869,740
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__052__cx2543_cy1414__s0.5427__win28.jpg,52,2543,1414,0.5427431961875708,28,2411,1282,2676,1547
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__053__cx2240_cy627__s0.5421__win28.jpg,53,2240,627,0.5421443703881563,28,2108,495,2373,760
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__054__cx1918_cy1474__s0.5412__win28.jpg,54,1918,1474,0.5411919413545697,28,1786,1342,2051,1607
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__055__cx688_cy1898__s0.5409__win28.jpg,55,688,1898,0.540914951419072,28,556,1766,821,2031
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__056__cx1898_cy1333__s0.5408__win28.jpg,56,1898,1333,0.5408416872989255,28,1766,1201,2031,1466
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__057__cx1958_cy1353__s0.5405__win28.jpg,57,1958,1353,0.540515115910366,28,1826,1221,2091,1486
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__058__cx1474_cy1353__s0.5400__win28.jpg,58,1474,1353,0.5399759275599014,28,1342,1221,1607,1486
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__059__cx2099_cy1676__s0.5377__win28.jpg,59,2099,1676,0.5377415849924907,28,1967,1544,2232,1809
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__060__cx708_cy930__s0.5376__win28.jpg,60,708,930,0.5375855704525053,28,576,798,841,1063
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__061__cx365_cy950__s0.5369__win28.jpg,61,365,950,0.5368544398847658,28,233,818,498,1083
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__062__cx769_cy1777__s0.5365__win28.jpg,62,769,1777,0.5364738080776771,28,637,1645,902,1910
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__063__cx1978_cy1474__s0.5361__win28.jpg,63,1978,1474,0.5360947278658769,28,1846,1342,2111,1607
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__064__cx527_cy567__s0.5348__win28.jpg,64,527,567,0.534764780967565,28,395,435,660,700
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__065__cx3813_cy708__s0.5330__win28.jpg,65,3813,708,0.5330192892121157,28,3681,576,3946,841
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__066__cx688_cy305__s0.5327__win28.jpg,66,688,305,0.5326932108673904,28,556,173,821,438
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__067__cx1031_cy164__s0.5324__win28.jpg,67,1031,164,0.5323986104594842,28,899,32,1164,297
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__068__cx2583_cy1353__s0.5324__win28.jpg,68,2583,1353,0.5323802854559645,28,2451,1221,2716,1486
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__069__cx1817_cy970__s0.5322__win28.jpg,69,1817,970,0.53219225539815,28,1685,838,1950,1103
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__070__cx1252_cy365__s0.5319__win28.jpg,70,1252,365,0.531948160441218,28,1120,233,1385,498
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__071__cx1817_cy728__s0.5315__win28.jpg,71,1817,728,0.5314599844805618,28,1685,596,1950,861
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__072__cx1555_cy426__s0.5313__win28.jpg,72,1555,426,0.5313051672674097,28,1423,294,1688,559
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__073__cx3873_cy890__s0.5313__win28.jpg,73,3873,890,0.53127642787393,28,3741,758,4006,1023
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__074__cx2986_cy244__s0.5309__win28.jpg,74,2986,244,0.5308694046587393,28,2854,112,3119,377
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__075__cx1454_cy668__s0.5308__win28.jpg,75,1454,668,0.5308049738196043,28,1322,536,1587,801
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__076__cx2462_cy1273__s0.5303__win28.jpg,76,2462,1273,0.5302564632425886,28,2330,1141,2595,1406
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__077__cx2502_cy1293__s0.5281__win28.jpg,77,2502,1293,0.5281025885017885,28,2370,1161,2635,1426
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__078__cx1152_cy1434__s0.5274__win28.jpg,78,1152,1434,0.5274260773230848,28,1020,1302,1285,1567
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__079__cx2200_cy607__s0.5272__win28.jpg,79,2200,607,0.5271618071216924,28,2068,475,2333,740
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__080__cx2019_cy2643__s0.5268__win28.jpg,80,2019,2643,0.5268246906764776,28,1887,2511,2152,2776
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__081__cx890_cy204__s0.5265__win28.jpg,81,890,204,0.5265019402632959,28,758,72,1023,337
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__082__cx1192_cy1494__s0.5263__win28.jpg,82,1192,1494,0.526316663663049,28,1060,1362,1325,1627
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__083__cx1595_cy1817__s0.5261__win28.jpg,83,1595,1817,0.5261288845942924,28,1463,1685,1728,1950
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__084__cx2119_cy1756__s0.5261__win28.jpg,84,2119,1756,0.5260722286878476,28,1987,1624,2252,1889
data/raw/IMG_8580.jpeg,data/interim/roi_dump_c2f/patches/IMG_8580__085__cx1676_cy1212__s0.5254__win28.jpg,85,1676,1212,0.5254221549726099,28,1544,1080,1809,1345
